dish	dishLabel	country	countryLabel
http://www.wikidata.org/entity/Q110953641	Mollete	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q111019266	Cheela	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q111038870	Curry antillais aux bananes		
http://www.wikidata.org/entity/Q111046463	Obwarzanek krakowski	http://www.wikidata.org/entity/Q36	Poland
http://www.wikidata.org/entity/Q111097996	Kurume Yakitori		
http://www.wikidata.org/entity/Q111143066	Supakatsu	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q111207981	Q111207981		
http://www.wikidata.org/entity/Q111209150	Q111209150		
http://www.wikidata.org/entity/Q111210031	Q111210031		
http://www.wikidata.org/entity/Q111210846	Q111210846		
http://www.wikidata.org/entity/Q111239919	Q111239919		
http://www.wikidata.org/entity/Q111272426	Mollete melenero	http://www.wikidata.org/entity/Q241	Cuba
http://www.wikidata.org/entity/Q111381747	Tumact me tulez		
http://www.wikidata.org/entity/Q111515886	Q111515886	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q111524317	vegan kebab		
http://www.wikidata.org/entity/Q111551122	Q111551122		
http://www.wikidata.org/entity/Q111604426	Tarempa noodles		
http://www.wikidata.org/entity/Q111817407	Q111817407	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q111898703	cold borscht		
http://www.wikidata.org/entity/Q111913166	Q111913166	http://www.wikidata.org/entity/Q40	Austria
http://www.wikidata.org/entity/Q111914087	Kissuto rombo	http://www.wikidata.org/entity/Q916	Angola
http://www.wikidata.org/entity/Q111945467	Q111945467		
http://www.wikidata.org/entity/Q111995448	Panzaje	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q112036371	Q112036371		
http://www.wikidata.org/entity/Q112073845	Q112073845	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q112075398	Q112075398	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q112117050	Otona-sama Lunch		
http://www.wikidata.org/entity/Q112136957	ham rice	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q112173562	Q112173562	http://www.wikidata.org/entity/Q212	Ukraine
http://www.wikidata.org/entity/Q112261855	Goyang		
http://www.wikidata.org/entity/Q112317561	Chanclas poblanas	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q112338749	Q112338749		
http://www.wikidata.org/entity/Q112567295	beet kvass	http://www.wikidata.org/entity/Q49683	Grand Duchy of Lithuania
http://www.wikidata.org/entity/Q112605733	Vitamin salad	http://www.wikidata.org/entity/Q15180	Soviet Union
http://www.wikidata.org/entity/Q112656147	Q112656147		
http://www.wikidata.org/entity/Q112661348	Hojas de parra	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q112669702	pepperoni pizza		
http://www.wikidata.org/entity/Q112671980	bawin sauce	http://www.wikidata.org/entity/Q1008	Ivory Coast
http://www.wikidata.org/entity/Q112761223	Chilly Gobi	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q112862537	Tamago yaki fry		
http://www.wikidata.org/entity/Q112911886	Ukwa	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q112911928	Miyar zogale	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q113002647	Ukazi soup	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q113002820	Edo black soup	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q113038927	Fio Fio		
http://www.wikidata.org/entity/Q113038928	Egbo	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q113070433	Kekefia	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q113070503	Otong soup	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q113070599	Yam pepper soup		
http://www.wikidata.org/entity/Q113114616	Snail pepper soup		
http://www.wikidata.org/entity/Q113119515	Chikuwa salad		
http://www.wikidata.org/entity/Q113203875	pav gathiya	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q113227405	Q113227405		
http://www.wikidata.org/entity/Q113249231	Sauce chateaubriand		
http://www.wikidata.org/entity/Q113302651	cheese omelet		
http://www.wikidata.org/entity/Q113393434	Chiratta puttu		
http://www.wikidata.org/entity/Q113403844	Chocolate lobster	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q113412039	snail liver		
http://www.wikidata.org/entity/Q113432255	Q113432255		
http://www.wikidata.org/entity/Q113451751	banjar satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q113541568	Q113541568		
http://www.wikidata.org/entity/Q113543725	Q113543725	http://www.wikidata.org/entity/Q28415738	Q28415738
http://www.wikidata.org/entity/Q113632050	Cuisine gauloise		
http://www.wikidata.org/entity/Q113644741	Q113644741		
http://www.wikidata.org/entity/Q113664446	saag gosht		
http://www.wikidata.org/entity/Q113685888	Q113685888	http://www.wikidata.org/entity/Q155	Brazil
http://www.wikidata.org/entity/Q113734389	Amtrak Natural Angus Burger	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q113826628	saag aloo		
http://www.wikidata.org/entity/Q113839234	Q113839234		
http://www.wikidata.org/entity/Q113840194	Q113840194		
http://www.wikidata.org/entity/Q113840402	Q113840402		
http://www.wikidata.org/entity/Q113850233	Steamed prawns with garlic	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q113946149	golonka		
http://www.wikidata.org/entity/Q114040821	Q114040821		
http://www.wikidata.org/entity/Q114347778	Julienke	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q114421387	Pudina Khara Pongal	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q114457441	Carbonade	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q114714086	butter board		
http://www.wikidata.org/entity/Q114757173	Cookbook:Śląsko Modro Kapusta (Red Cabbage with Onion and Bacon)		
http://www.wikidata.org/entity/Q114957843	Q114957843	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q114957857	Q114957857	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q114962926	Q114962926	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q114971907	Q114971907	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q115141348	Jallullo	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q25687438	panžakaj		
http://www.wikidata.org/entity/Q25688465	Pancong	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q25997959	croûte au fromage		
http://www.wikidata.org/entity/Q26492667	Doganitang	http://www.wikidata.org/entity/Q884	South Korea
http://www.wikidata.org/entity/Q26857710	To-beram		
http://www.wikidata.org/entity/Q26877711	Q26877711		
http://www.wikidata.org/entity/Q26884006	Ofada rice	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q26897677	sugared cranberries	http://www.wikidata.org/entity/Q184	Belarus
http://www.wikidata.org/entity/Q27862345	chicken and rice		
http://www.wikidata.org/entity/Q27909648	Hủ tiếu	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q27926579	Q27926579		
http://www.wikidata.org/entity/Q27962923	Taktouka	http://www.wikidata.org/entity/Q1028	Morocco
http://www.wikidata.org/entity/Q27963899	Pecel pitik	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q27969748	Q27969748		
http://www.wikidata.org/entity/Q28000941	Eiernockerl	http://www.wikidata.org/entity/Q40	Austria
http://www.wikidata.org/entity/Q28163731	Ayam masak kicap	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28163754	babi kecap	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28163759	Sekba	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28172393	Paneer makhani	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q28208795	Eru		
http://www.wikidata.org/entity/Q28219522	satti		
http://www.wikidata.org/entity/Q28223958	Da jiu-jia	http://www.wikidata.org/entity/Q1355705	Tengchong City
http://www.wikidata.org/entity/Q28224428	Tao kuish		
http://www.wikidata.org/entity/Q28224446	Osmanthus cake	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q28402897	Edikang Ikong	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q28496219	Q28496219	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q28498813	Q28498813		
http://www.wikidata.org/entity/Q28498839	Q28498839		
http://www.wikidata.org/entity/Q28498840	Mbongo		
http://www.wikidata.org/entity/Q28498842	Ikok	http://www.wikidata.org/entity/Q1009	Cameroon
http://www.wikidata.org/entity/Q28498848	Nkôno ngond		
http://www.wikidata.org/entity/Q28498849	Q28498849		
http://www.wikidata.org/entity/Q28504005	Malarrabia	http://www.wikidata.org/entity/Q419	Peru
http://www.wikidata.org/entity/Q28504005	Malarrabia	http://www.wikidata.org/entity/Q208183	Piura Department
http://www.wikidata.org/entity/Q28517700	Ajiaco		
http://www.wikidata.org/entity/Q28666315	Q28666315		
http://www.wikidata.org/entity/Q28666320	Q28666320		
http://www.wikidata.org/entity/Q28666328	Q28666328		
http://www.wikidata.org/entity/Q28666335	Q28666335		
http://www.wikidata.org/entity/Q28666336	Q28666336		
http://www.wikidata.org/entity/Q28666344	Q28666344		
http://www.wikidata.org/entity/Q28666346	Q28666346		
http://www.wikidata.org/entity/Q28668248	Q28668248		
http://www.wikidata.org/entity/Q28670218	Q28670218		
http://www.wikidata.org/entity/Q28724581	Q28724581	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28724652	Kue precet	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28724885	ayam goreng jepara	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28724890	Q28724890	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28724892	Q28724892	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28725121	Q28725121	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q28790919	spinach lasagne		
http://www.wikidata.org/entity/Q28922397	Q28922397		
http://www.wikidata.org/entity/Q29887669	stuffed mushrooms		
http://www.wikidata.org/entity/Q29998523	Q29998523	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q29998690	caldo moreno	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q29998722	Q29998722	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q29998758	Q29998758	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q29998778	nuégados	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q29998800	Q29998800	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q29998811	moje	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q29998824	ajopuchero	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q30324437	Hunter's chicken	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q30326666	milanesa	http://www.wikidata.org/entity/Q1486	Buenos Aires
http://www.wikidata.org/entity/Q30587986	Lamprais	http://www.wikidata.org/entity/Q854	Sri Lanka
http://www.wikidata.org/entity/Q30599785	Afang	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q30671978	Java Rice	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q30682135	Stew peas		
http://www.wikidata.org/entity/Q30737843	French tacos	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q30738187	Q30738187		
http://www.wikidata.org/entity/Q30738781	Potée berrichonne	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q30738882	Potée savoyarde		
http://www.wikidata.org/entity/Q30926611	Q30926611	http://www.wikidata.org/entity/Q97890404	Angolans
http://www.wikidata.org/entity/Q30957551	Q30957551		
http://www.wikidata.org/entity/Q31076296	Sikbāj		
http://www.wikidata.org/entity/Q31077566	Q31077566		
http://www.wikidata.org/entity/Q31077570	Q31077570		
http://www.wikidata.org/entity/Q31077574	Q31077574		
http://www.wikidata.org/entity/Q31086812	Puruvesi vendace	http://www.wikidata.org/entity/Q33	Finland
http://www.wikidata.org/entity/Q31172805	kacimuih	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q31173018	Sapo tahu	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q31173190	Jengkol Stew	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q31173193	sparrow satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q31173508	taichan satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q31173765	Tauto Pekalongan	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q31178619	Geonjin noodles	http://www.wikidata.org/entity/Q28179	Joseon
http://www.wikidata.org/entity/Q31203818	Bhoi	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q31213279	Q31213279		
http://www.wikidata.org/entity/Q31836003	Würzfleisch	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q31837365	Q31837365		
http://www.wikidata.org/entity/Q31838053	Düsseldorfer Senfrostbraten		
http://www.wikidata.org/entity/Q31839671	Q31839671		
http://www.wikidata.org/entity/Q31840656	Q31840656		
http://www.wikidata.org/entity/Q32360952	cirdingis		
http://www.wikidata.org/entity/Q32361264	yokh		
http://www.wikidata.org/entity/Q37620661	Q37620661		
http://www.wikidata.org/entity/Q37833204	deopbap		
http://www.wikidata.org/entity/Q38247716	Lotus root patties		
http://www.wikidata.org/entity/Q39034868	Yellow Soup		
http://www.wikidata.org/entity/Q39057643	Roust	http://www.wikidata.org/entity/Q902	Bangladesh
http://www.wikidata.org/entity/Q39297005	Q39297005		
http://www.wikidata.org/entity/Q125575991	Q125575991		
http://www.wikidata.org/entity/Q125582095	psari plaki	http://www.wikidata.org/entity/Q41	Greece
http://www.wikidata.org/entity/Q125590895	Q125590895		
http://www.wikidata.org/entity/Q125591448	Q125591448		
http://www.wikidata.org/entity/Q125634678	Q125634678		
http://www.wikidata.org/entity/Q125660200	Q125660200		
http://www.wikidata.org/entity/Q125661541	Q125661541		
http://www.wikidata.org/entity/Q125744524	Q125744524		
http://www.wikidata.org/entity/Q125745103	Kolkata biryani		
http://www.wikidata.org/entity/Q125747968	Q125747968		
http://www.wikidata.org/entity/Q125749843	Q125749843		
http://www.wikidata.org/entity/Q125750575	Q125750575		
http://www.wikidata.org/entity/Q125754246	tel'noe		
http://www.wikidata.org/entity/Q125861439	Matambre with milk	http://www.wikidata.org/entity/Q77	Uruguay
http://www.wikidata.org/entity/Q125876944	Q125876944	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q125893923	Brioche Tressée à la Noisette (Nusszopf)		
http://www.wikidata.org/entity/Q125895553	Q125895553		
http://www.wikidata.org/entity/Q125905146	Q125905146	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q125941414	Q125941414	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q125961310	Q125961310		
http://www.wikidata.org/entity/Q125963115	Q125963115		
http://www.wikidata.org/entity/Q125992703	Q125992703		
http://www.wikidata.org/entity/Q126044669	Q126044669		
http://www.wikidata.org/entity/Q126076817	Q126076817	http://www.wikidata.org/entity/Q1020	Malawi
http://www.wikidata.org/entity/Q126098121	Katirisala	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q126171749	Q126171749		
http://www.wikidata.org/entity/Q126328858	Q126328858		
http://www.wikidata.org/entity/Q126370082	Pastasciutta antifascista	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q126434266	Salade hawaïenne	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q126681364	manqué		
http://www.wikidata.org/entity/Q126718176	Pyŏngyang onban	http://www.wikidata.org/entity/Q423	North Korea
http://www.wikidata.org/entity/Q126783792	batiburrillo	http://www.wikidata.org/entity/Q733	Paraguay
http://www.wikidata.org/entity/Q126862111	Q126862111		
http://www.wikidata.org/entity/Q126888623	Lort cha		
http://www.wikidata.org/entity/Q126961970	Dal Tadka	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q127037926	Bubur ase	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q127434113	Q127434113		
http://www.wikidata.org/entity/Q127509818	Salade vosgienne		
http://www.wikidata.org/entity/Q127685368	skoblyanka	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q127688644	Q127688644	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q128006259	Dal Pitha		
http://www.wikidata.org/entity/Q128257664	spaghetti		
http://www.wikidata.org/entity/Q128804541	hot soup		
http://www.wikidata.org/entity/Q129098238	split pea soup		
http://www.wikidata.org/entity/Q129314022	tompek		
http://www.wikidata.org/entity/Q129314449	steamed cassava		
http://www.wikidata.org/entity/Q129319152	umbut rebus		
http://www.wikidata.org/entity/Q129319693	rendang campur		
http://www.wikidata.org/entity/Q129319923	sup belut		
http://www.wikidata.org/entity/Q129320371	lawar terung		
http://www.wikidata.org/entity/Q129320476	lompap daging	http://www.wikidata.org/entity/Q833	Malaysia
http://www.wikidata.org/entity/Q129320686	gerang asam		
http://www.wikidata.org/entity/Q129320895	asam rebus		
